ID_ESCOLA;REDE;VL_OBSERVADO_2023
13270249;Municipal;4.1
13039024;Estadual;5.5
13039091;Municipal;
13039180;Municipal;4.5
13039342;Municipal;
13039350;Municipal;
13039423;Municipal;
13039431;Estadual;5.4
13064703;Municipal;4.1
13067117;Estadual;
13078070;Municipal;3.6
13090259;Estadual;
13044842;Municipal;5.4
13044923;Municipal;6.9
13044958;Municipal;
13045016;Municipal;5.9
13045210;Municipal;5.6
13045237;Municipal;
13045660;Estadual;
13045679;Estadual;8.7
13045687;Estadual;6.7
13045709;Estadual;6.5
13045717;Estadual;4.7
13045733;Estadual;6.7
13045750;Estadual;6.8
13045768;Municipal;5.9
13055828;Municipal;6.7
13095250;Municipal;
13305263;Municipal;
13049038;Municipal;
13049046;Municipal;
13049429;Municipal;
13049437;Municipal;
13049500;Municipal;4.3
13049550;Municipal;3.1
13049640;Municipal;4.5
13049690;Estadual;
13049704;Estadual;5.6
13049720;Estadual;3.7
