CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
2803906;Pública;3.8
2804003;Estadual;3.4
2804003;Municipal;3.2
2804003;Pública;3.3
2804102;Estadual;5.2
2804102;Municipal;3.5
2804102;Pública;3.9
2804201;Estadual;4.2
2804201;Municipal;3.6
2804201;Pública;3.8
2804300;Estadual;4.9
2804300;Municipal;3.3
2804300;Pública;4.1
2804409;Estadual;4.5
2804409;Municipal;3.6
2804409;Pública;4.5
2804458;Estadual;4.7
2804458;Municipal;3.4
2804458;Pública;3.9
2804508;Estadual;
2804508;Municipal;3.8
2804508;Pública;3.8
2804607;Estadual;4.4
2804607;Municipal;3.8
2804607;Pública;4.1
2804706;Estadual;4.8
2804706;Municipal;3.9
2804706;Pública;4.3
2804805;Estadual;3.9
2804805;Municipal;3.8
2804805;Pública;3.9
2804904;Estadual;
2804904;Municipal;3.4
2804904;Pública;3.6
2805000;Municipal;3.9
2805000;Pública;3.9
2805109;Estadual;4.1
2805109;Municipal;
2805109;Pública;3.5
2805208;Estadual;4.4
2805208;Municipal;3.4
2805208;Pública;3.9
2805307;Estadual;4.6
2805307;Municipal;
2805307;Pública;4.0
2805406;Estadual;4.0
2805406;Municipal;
2805406;Pública;2.7
2805505;Estadual;5.5
2805505;Municipal;
2805505;Pública;4.7
2805604;Estadual;4.8
2805604;Municipal;3.5
2805604;Pública;3.9
2805703;Estadual;4.5
2805703;Municipal;
2805703;Pública;4.4
2805802;Estadual;5.0
2805802;Municipal;
2805802;Pública;3.7
2805901;Estadual;
2805901;Municipal;3.2
2805901;Pública;3.2
2806008;Estadual;3.6
2806008;Municipal;3.4
2806008;Pública;3.4
2806107;Estadual;4.7
2806107;Municipal;3.7
2806107;Pública;3.9
2806206;Estadual;4.6
2806206;Municipal;3.8
2806206;Pública;4.3
2806305;Estadual;
2806305;Municipal;3.5
2806305;Pública;3.5
2806404;Estadual;3.6
2806404;Municipal;3.9
2806404;Pública;3.9
2806503;Estadual;
2806503;Municipal;3.6
2806503;Pública;3.6
2806602;Estadual;4.0
2806602;Municipal;3.6
2806602;Pública;3.7
2806701;Federal;5.5
2806701;Estadual;4.1
2806701;Municipal;4.5
2806701;Pública;4.3
2806800;Estadual;4.4
2806800;Municipal;
2806800;Pública;3.6
2806909;Estadual;
2806909;Municipal;3.9
2806909;Pública;3.9
2807006;Estadual;
2807006;Municipal;4.3
2807006;Pública;4.3
2807105;Estadual;5.1
2807105;Municipal;4.0
2807105;Pública;4.6
2807204;Estadual;4.5
2807204;Municipal;3.0
2807204;Pública;3.4
2807303;Estadual;4.0
2807303;Municipal;3.0
2807303;Pública;3.4
2807402;Estadual;5.3
2807402;Municipal;3.9
2807402;Pública;4.3
2807501;Estadual;5.2
2807501;Municipal;
2807501;Pública;5.1
2807600;Estadual;4.4
2807600;Municipal;3.6
2807600;Pública;3.7
2900108;Estadual;
2900108;Municipal;5.1
2900108;Pública;5.1
2900207;Estadual;
2900207;Municipal;5.1
2900207;Pública;5.1
2900306;Estadual;
2900306;Municipal;3.3
2900306;Pública;3.3
2900355;Municipal;5.7
2900355;Pública;5.7
2900405;Estadual;
2900405;Municipal;3.0
2900405;Pública;3.0
2900504;Estadual;
2900504;Municipal;4.0
2900504;Pública;4.0
2900603;Municipal;3.9
2900603;Pública;3.9
2900702;Estadual;4.2
2900702;Municipal;3.1
2900702;Pública;3.9
2900801;Municipal;
2900801;Pública;
2900900;Estadual;
2900900;Municipal;3.6
2900900;Pública;3.6
2901007;Estadual;3.0
2901007;Municipal;4.5
2901007;Pública;4.3
2901106;Estadual;
2901106;Municipal;3.5
2901106;Pública;3.5
2901155;Estadual;
2901155;Municipal;4.2
2901155;Pública;4.2
2901205;Estadual;
2901205;Municipal;3.5
2901205;Pública;3.5
2901304;Estadual;
2901304;Municipal;4.5
2901304;Pública;4.5
2901353;Municipal;3.5
2901353;Pública;3.5
2901403;Estadual;
2901403;Municipal;3.4
2901403;Pública;3.4
2901502;Estadual;4.5
2901502;Municipal;4.8
2901502;Pública;4.9
2901601;Municipal;4.5
2901601;Pública;4.5
2901700;Estadual;
2901700;Municipal;2.7
2901700;Pública;2.7
2901809;Estadual;
2901809;Municipal;4.3
2901809;Pública;4.3
2901908;Estadual;
2901908;Municipal;3.3
2901908;Pública;3.3
2901957;Estadual;
2901957;Municipal;3.3
2901957;Pública;3.3
2902005;Estadual;
2902005;Municipal;3.7
2902005;Pública;3.7
2902054;Municipal;3.8
2902054;Pública;3.8
2902104;Estadual;
2902104;Municipal;3.5
2902104;Pública;3.5
2902203;Estadual;
2902203;Municipal;3.6
2902203;Pública;3.6
2902252;Estadual;
2902252;Municipal;3.2
2902252;Pública;3.2
2902302;Estadual;
2902302;Municipal;3.9
2902302;Pública;3.9
2902401;Estadual;
2902401;Municipal;3.2
2902401;Pública;3.2
2902500;Municipal;3.9
2902500;Pública;3.9
2902609;Estadual;
2902609;Municipal;3.9
2902609;Pública;3.9
2902658;Estadual;
2902658;Municipal;4.8
2902658;Pública;4.8
2902708;Estadual;
2902708;Municipal;3.3
2902708;Pública;3.3
2902807;Estadual;
2902807;Municipal;4.8
2902807;Pública;4.8
2902906;Municipal;4.2
2902906;Pública;4.2
2903003;Estadual;
2903003;Municipal;4.7
2903003;Pública;4.7
2903102;Estadual;
2903102;Municipal;3.3
2903102;Pública;3.3
2903201;Estadual;6.2
2903201;Municipal;4.1
2903201;Pública;4.2
2903235;Municipal;4.7
2903235;Pública;4.7
2903276;Municipal;4.9
2903276;Pública;4.9
2903300;Estadual;
2903300;Municipal;3.6
2903300;Pública;3.6
2903409;Estadual;
2903409;Municipal;2.8
2903409;Pública;2.8
2903508;Estadual;
2903508;Municipal;4.1
2903508;Pública;4.1
2903607;Estadual;
2903607;Municipal;2.8
2903607;Pública;2.8
2903706;Estadual;
2903706;Municipal;3.9
2903706;Pública;3.9
2903805;Estadual;
2903805;Municipal;4.0
2903805;Pública;4.0
2903904;Estadual;4.8
2903904;Municipal;4.1
2903904;Pública;4.2
2903953;Municipal;3.6
2903953;Pública;3.6
2904001;Municipal;
2904001;Pública;
2904050;Estadual;
2904050;Municipal;3.7
2904050;Pública;3.7
2904100;Estadual;
2904100;Municipal;4.5
2904100;Pública;4.5
2904209;Estadual;
2904209;Municipal;4.1
2904209;Pública;4.1
2904308;Estadual;
2904308;Municipal;
2904308;Pública;
2904407;Municipal;3.9
2904407;Pública;3.9
2904506;Estadual;
2904506;Municipal;4.8
2904506;Pública;4.8
2904605;Estadual;
2904605;Municipal;5.5
2904605;Pública;5.5
2904704;Estadual;
2904704;Municipal;3.1
2904704;Pública;3.2
2904753;Estadual;
2904753;Municipal;3.9
2904753;Pública;3.9
2904803;Municipal;4.3
2904803;Pública;4.3
2904852;Estadual;
2904852;Municipal;3.6
2904852;Pública;3.6
2904902;Estadual;
2904902;Municipal;3.3
2904902;Pública;3.3
2905008;Estadual;
2905008;Municipal;4.9
2905008;Pública;4.9
2905107;Estadual;
2905107;Municipal;4.2
2905107;Pública;4.2
2905156;Municipal;4.2
2905156;Pública;4.2
2905206;Estadual;4.7
2905206;Municipal;3.8
2905206;Pública;4.0
2905305;Estadual;
2905305;Municipal;4.0
2905305;Pública;4.0
2905404;Estadual;
2905404;Municipal;3.3
2905404;Pública;3.3
2905503;Estadual;
2905503;Municipal;
2905503;Pública;
2905602;Estadual;
2905602;Municipal;3.5
2905602;Pública;3.5
2905701;Estadual;
2905701;Municipal;4.0
2905701;Pública;4.0
2905800;Estadual;
2905800;Municipal;3.4
2905800;Pública;3.4
2905909;Estadual;
2905909;Municipal;3.2
2905909;Pública;3.2
2906006;Estadual;
2906006;Municipal;3.8
2906006;Pública;3.8
2906105;Estadual;
2906105;Municipal;3.6
2906105;Pública;3.6
2906204;Estadual;
2906204;Municipal;4.6
2906204;Pública;4.6
2906303;Estadual;
2906303;Municipal;3.3
2906303;Pública;3.3
2906402;Estadual;
2906402;Municipal;3.4
2906402;Pública;3.4
2906501;Estadual;5.0
2906501;Municipal;3.2
2906501;Pública;3.4
2906600;Estadual;
2906600;Municipal;3.9
2906600;Pública;3.9
2906709;Estadual;
2906709;Municipal;3.5
2906709;Pública;3.5
2906808;Estadual;
2906808;Municipal;3.0
2906808;Pública;3.0
2906824;Estadual;
2906824;Municipal;3.4
2906824;Pública;3.4
2906857;Estadual;
2906857;Municipal;3.9
2906857;Pública;3.9
2906873;Estadual;
2906873;Municipal;4.0
2906873;Pública;4.0
2906899;Municipal;3.7
2906899;Pública;3.7
2906907;Estadual;
2906907;Municipal;3.8
2906907;Pública;3.8
2907004;Estadual;
2907004;Municipal;3.3
2907004;Pública;3.3
2907103;Estadual;
2907103;Municipal;4.0
2907103;Pública;4.0
2907202;Estadual;
2907202;Municipal;3.4
2907202;Pública;3.4
2907301;Municipal;4.5
2907301;Pública;4.5
2907400;Municipal;4.4
2907400;Pública;4.4
2907509;Estadual;
2907509;Municipal;4.0
2907509;Pública;4.0
2907558;Estadual;
2907558;Municipal;5.0
2907558;Pública;5.0
2907608;Estadual;
2907608;Municipal;3.5
2907608;Pública;3.5
2907707;Estadual;
2907707;Municipal;3.8
2907707;Pública;3.8
2907806;Estadual;
2907806;Municipal;4.5
2907806;Pública;4.5
2907905;Estadual;
2907905;Municipal;3.9
2907905;Pública;3.9
2908002;Estadual;
2908002;Municipal;3.7
2908002;Pública;3.7
2908101;Estadual;
2908101;Municipal;4.3
2908101;Pública;4.3
2908200;Estadual;
2908200;Municipal;3.9
2908200;Pública;3.9
2908309;Estadual;
2908309;Municipal;2.8
2908309;Pública;2.8
2908408;Estadual;3.7
2908408;Municipal;
2908408;Pública;3.8
2908507;Estadual;
2908507;Municipal;4.5
2908507;Pública;4.5
2908606;Estadual;
2908606;Municipal;3.2
2908606;Pública;3.2
2908705;Estadual;
2908705;Municipal;4.9
2908705;Pública;4.9
2908804;Estadual;
2908804;Municipal;
2908804;Pública;
2908903;Estadual;
2908903;Municipal;3.9
2908903;Pública;3.9
2909000;Municipal;4.7
2909000;Pública;4.7
2909109;Estadual;
2909109;Municipal;4.1
2909109;Pública;4.1
2909208;Municipal;3.5
2909208;Pública;3.5
2909307;Estadual;
2909307;Municipal;3.6
2909307;Pública;3.6
2909406;Estadual;
2909406;Municipal;3.9
2909406;Pública;3.9
2909505;Estadual;
2909505;Municipal;4.4
2909505;Pública;4.4
2909604;Municipal;4.0
2909604;Pública;4.0
2909703;Municipal;4.5
2909703;Pública;4.5
2909802;Estadual;
2909802;Municipal;3.8
2909802;Pública;3.8
2909901;Estadual;
2909901;Municipal;3.8
2909901;Pública;3.8
2910008;Estadual;
2910008;Municipal;4.2
2910008;Pública;4.2
2910057;Municipal;3.7
2910057;Pública;3.7
2910107;Municipal;6.3
2910107;Pública;6.3
2910206;Estadual;
2910206;Municipal;3.6
2910206;Pública;3.6
2910305;Estadual;
2910305;Municipal;4.6
2910305;Pública;4.6
2910404;Estadual;
2910404;Municipal;3.7
2910404;Pública;3.7
2910503;Estadual;
2910503;Municipal;2.8
2910503;Pública;2.8
2910602;Estadual;
2910602;Municipal;2.7
2910602;Pública;2.7
2910701;Estadual;
2910701;Municipal;3.1
2910701;Pública;3.1
2910727;Estadual;
2910727;Municipal;3.7
2910727;Pública;3.7
2910750;Estadual;
2910750;Municipal;3.7
2910750;Pública;3.7
2910776;Estadual;
2910776;Municipal;4.4
2910776;Pública;4.4
2910800;Estadual;4.0
2910800;Municipal;3.5
2910800;Pública;3.7
2910859;Estadual;
2910859;Municipal;4.6
2910859;Pública;4.6
2910909;Estadual;
2910909;Municipal;4.4
2910909;Pública;4.4
2911006;Estadual;
2911006;Municipal;4.3
2911006;Pública;4.3
2911105;Estadual;
2911105;Municipal;4.0
2911105;Pública;4.0
2911204;Estadual;
2911204;Municipal;4.4
2911204;Pública;4.4
2911253;Municipal;3.6
2911253;Pública;3.6
2911303;Estadual;
2911303;Municipal;4.5
2911303;Pública;4.5
2911402;Municipal;5.0
2911402;Pública;5.0
2911501;Estadual;
2911501;Municipal;3.8
2911501;Pública;3.8
2911600;Estadual;
2911600;Municipal;3.4
2911600;Pública;3.4
2911659;Estadual;
2911659;Municipal;3.8
2911659;Pública;3.8
2911709;Estadual;
2911709;Municipal;4.6
2911709;Pública;4.6
2911808;Estadual;
2911808;Municipal;3.6
2911808;Pública;3.6
2911857;Municipal;4.1
2911857;Pública;4.1
2911907;Estadual;
2911907;Municipal;4.2
2911907;Pública;4.2
2912004;Municipal;5.1
2912004;Pública;5.1
2912103;Estadual;
2912103;Municipal;
2912103;Pública;
2912202;Municipal;4.2
2912202;Pública;4.2
2912301;Municipal;3.5
2912301;Pública;3.5
2912400;Estadual;
2912400;Municipal;4.4
2912400;Pública;4.4
2912509;Estadual;
2912509;Municipal;5.0
2912509;Pública;5.0
2912608;Estadual;
2912608;Municipal;4.0
2912608;Pública;4.0
2912707;Municipal;3.8
2912707;Pública;3.8
2912806;Municipal;4.7
2912806;Pública;4.7
2912905;Estadual;
2912905;Municipal;3.5
2912905;Pública;3.5
2913002;Municipal;5.1
2913002;Pública;5.1
2913101;Estadual;
2913101;Municipal;3.2
2913101;Pública;3.2
2913200;Estadual;
2913200;Municipal;4.0
2913200;Pública;4.0
2913309;Estadual;
2913309;Municipal;4.6
2913309;Pública;4.6
2913408;Estadual;
2913408;Municipal;3.8
2913408;Pública;3.8
2913457;Municipal;3.0
2913457;Pública;3.0
2913507;Estadual;
2913507;Municipal;2.9
2913507;Pública;2.9
2913606;Estadual;4.2
2913606;Municipal;3.8
2913606;Pública;3.9
2913705;Estadual;
2913705;Municipal;3.5
2913705;Pública;3.5
2913804;Estadual;
2913804;Municipal;3.3
2913804;Pública;3.3
2913903;Estadual;
2913903;Municipal;3.6
2913903;Pública;3.6
2914000;Estadual;
2914000;Municipal;3.7
2914000;Pública;3.7
2914109;Estadual;
2914109;Municipal;4.4
2914109;Pública;4.4
2914208;Estadual;
2914208;Municipal;4.3
2914208;Pública;4.3
2914307;Estadual;
2914307;Municipal;4.2
2914307;Pública;4.2
2914406;Estadual;
2914406;Municipal;4.8
2914406;Pública;4.8
2914505;Municipal;3.7
2914505;Pública;3.7
2914604;Estadual;
2914604;Municipal;5.0
2914604;Pública;5.0
2914653;Estadual;
2914653;Municipal;3.1
2914653;Pública;3.1
2914703;Estadual;
2914703;Municipal;3.9
2914703;Pública;3.9
2914802;Estadual;4.4
2914802;Municipal;3.3
2914802;Pública;3.5
2914901;Estadual;
2914901;Municipal;3.3
2914901;Pública;3.3
2915007;Estadual;
2915007;Municipal;4.2
2915007;Pública;4.2
2915106;Estadual;
2915106;Municipal;3.5
2915106;Pública;3.5
2915205;Municipal;4.7
2915205;Pública;4.7
2915304;Municipal;3.6
2915304;Pública;3.6
2915353;Municipal;4.1
2915353;Pública;4.1
2915403;Municipal;3.5
2915403;Pública;3.5
2915502;Estadual;
2915502;Municipal;3.4
2915502;Pública;3.4
2915601;Estadual;
2915601;Municipal;4.9
2915601;Pública;4.9
2915700;Estadual;
2915700;Municipal;3.5
2915700;Pública;3.5
2915809;Estadual;
2915809;Municipal;3.8
2915809;Pública;3.8
2915908;Estadual;
2915908;Municipal;3.5
2915908;Pública;3.5
2916005;Estadual;
2916005;Municipal;4.0
2916005;Pública;4.0
2916104;Estadual;
2916104;Municipal;3.5
2916104;Pública;3.5
2916203;Estadual;
2916203;Municipal;3.0
2916203;Pública;3.0
2916302;Estadual;
2916302;Municipal;3.0
2916302;Pública;3.0
2916401;Estadual;
2916401;Municipal;4.3
2916401;Pública;4.3
2916500;Estadual;
2916500;Municipal;3.0
2916500;Pública;3.0
2916609;Municipal;3.0
2916609;Pública;3.0
2916708;Estadual;
2916708;Municipal;4.1
2916708;Pública;4.1
2916807;Estadual;
2916807;Municipal;3.3
2916807;Pública;3.3
2916856;Municipal;5.6
2916856;Pública;5.6
2916906;Estadual;
2916906;Municipal;4.5
2916906;Pública;4.5
2917003;Estadual;
2917003;Municipal;3.0
2917003;Pública;3.0
2917102;Estadual;
2917102;Municipal;3.6
2917102;Pública;3.6
2917201;Municipal;4.3
2917201;Pública;4.3
2917300;Estadual;
2917300;Municipal;3.8
2917300;Pública;3.8
2917334;Estadual;
2917334;Municipal;4.2
2917334;Pública;4.2
2917359;Estadual;
2917359;Municipal;4.4
2917359;Pública;4.4
2917409;Estadual;
2917409;Municipal;5.5
2917409;Pública;5.5
2917508;Estadual;
2917508;Municipal;3.6
2917508;Pública;3.6
2917607;Estadual;4.8
2917607;Municipal;3.9
2917607;Pública;4.1
2917706;Estadual;
2917706;Municipal;3.5
2917706;Pública;3.5
2917805;Estadual;
2917805;Municipal;3.9
2917805;Pública;3.9
2917904;Estadual;
2917904;Municipal;
2917904;Pública;
2918001;Estadual;4.9
2918001;Municipal;3.4
2918001;Pública;3.6
2918100;Estadual;
2918100;Municipal;3.8
2918100;Pública;3.8
2918209;Estadual;
2918209;Municipal;3.6
2918209;Pública;3.6
2918308;Estadual;
2918308;Municipal;4.6
2918308;Pública;4.6
2918357;Estadual;
2918357;Municipal;4.3
2918357;Pública;4.3
2918407;Estadual;4.5
2918407;Municipal;4.3
2918407;Pública;4.4
2918456;Municipal;4.2
2918456;Pública;4.2
2918506;Estadual;
2918506;Municipal;3.5
2918506;Pública;3.5
2918555;Municipal;3.3
2918555;Pública;3.3
2918605;Estadual;
2918605;Municipal;3.7
2918605;Pública;3.7
2918704;Estadual;
2918704;Municipal;
2918704;Pública;
2918753;Municipal;3.8
2918753;Pública;3.8
2918803;Estadual;
2918803;Municipal;4.7
2918803;Pública;4.7
2918902;Municipal;4.5
2918902;Pública;4.5
2919009;Municipal;3.7
2919009;Pública;3.7
2919058;Municipal;4.8
2919058;Pública;4.8
2919108;Municipal;3.2
2919108;Pública;3.2
2919157;Estadual;
2919157;Municipal;3.9
2919157;Pública;3.9
2919207;Estadual;
2919207;Municipal;3.6
2919207;Pública;3.6
2919306;Estadual;
2919306;Municipal;4.0
2919306;Pública;4.0
2919405;Estadual;
2919405;Municipal;6.3
2919405;Pública;6.3
2919504;Estadual;
2919504;Municipal;4.7
2919504;Pública;4.7
2919553;Estadual;
2919553;Municipal;4.8
2919553;Pública;4.8
2919603;Municipal;4.5
2919603;Pública;4.5
2919702;Estadual;
2919702;Municipal;4.6
2919702;Pública;4.6
2919801;Estadual;
2919801;Municipal;4.7
2919801;Pública;4.7
2919900;Estadual;
2919900;Municipal;3.9
2919900;Pública;3.9
2919926;Municipal;4.7
2919926;Pública;4.7
2919959;Municipal;3.4
2919959;Pública;3.4
2920007;Municipal;3.4
2920007;Pública;3.4
2920106;Estadual;
2920106;Municipal;3.6
2920106;Pública;3.6
2920205;Estadual;
2920205;Municipal;3.7
2920205;Pública;3.7
2920304;Municipal;5.5
2920304;Pública;5.5
2920403;Estadual;
2920403;Municipal;3.4
2920403;Pública;3.4
2920452;Estadual;
2920452;Municipal;3.4
2920452;Pública;3.4
2920502;Estadual;
2920502;Municipal;4.5
2920502;Pública;4.5
2920601;Estadual;
2920601;Municipal;3.8
2920601;Pública;3.8
2920700;Estadual;
2920700;Municipal;
2920700;Pública;
2920809;Municipal;4.3
2920809;Pública;4.3
2920908;Municipal;3.8
2920908;Pública;3.8
2921005;Estadual;
2921005;Municipal;5.4
2921005;Pública;5.4
2921054;Estadual;
2921054;Municipal;3.8
2921054;Pública;3.8
2921104;Estadual;
2921104;Municipal;4.3
2921104;Pública;4.3
2921203;Estadual;
2921203;Municipal;4.3
2921203;Pública;4.3
2921302;Municipal;3.3
2921302;Pública;3.3
2921401;Estadual;
2921401;Municipal;
2921401;Pública;
2921450;Municipal;4.1
2921450;Pública;4.1
2921500;Estadual;
2921500;Municipal;3.2
2921500;Pública;3.2
2921609;Estadual;
2921609;Municipal;3.7
2921609;Pública;3.7
2921708;Estadual;
2921708;Municipal;4.4
2921708;Pública;4.4
2921807;Estadual;
2921807;Municipal;5.3
2921807;Pública;5.3
2921906;Estadual;
2921906;Municipal;4.8
2921906;Pública;4.8
2922003;Estadual;
2922003;Municipal;3.7
2922003;Pública;3.7
2922052;Municipal;3.6
2922052;Pública;3.6
2922102;Estadual;
2922102;Municipal;5.0
2922102;Pública;5.0
2922201;Estadual;
2922201;Municipal;3.9
2922201;Pública;3.9
2922250;Municipal;3.5
2922250;Pública;3.5
2922300;Estadual;
2922300;Municipal;3.5
2922300;Pública;3.5
2922409;Estadual;
2922409;Municipal;3.9
2922409;Pública;3.9
2922508;Estadual;
2922508;Municipal;4.3
2922508;Pública;4.3
2922607;Municipal;3.4
2922607;Pública;3.4
2922656;Municipal;3.2
2922656;Pública;3.2
2922706;Estadual;
2922706;Municipal;3.3
2922706;Pública;3.3
2922730;Estadual;
2922730;Municipal;3.6
2922730;Pública;3.6
2922755;Municipal;4.4
2922755;Pública;4.4
2922805;Estadual;
2922805;Municipal;4.0
2922805;Pública;4.0
2922854;Estadual;
2922854;Municipal;3.9
2922854;Pública;3.9
2922904;Estadual;
2922904;Municipal;3.8
2922904;Pública;3.8
2923001;Municipal;3.7
2923001;Pública;3.7
2923035;Estadual;
2923035;Municipal;5.7
2923035;Pública;5.7
2923050;Municipal;4.9
2923050;Pública;4.9
2923100;Municipal;4.2
2923100;Pública;4.2
2923209;Estadual;
2923209;Municipal;4.2
2923209;Pública;4.2
2923308;Municipal;4.3
2923308;Pública;4.3
2923357;Estadual;
2923357;Municipal;
2923357;Pública;
2923407;Municipal;4.6
2923407;Pública;4.6
2923506;Estadual;
2923506;Municipal;3.5
2923506;Pública;3.5
2923605;Estadual;
2923605;Municipal;4.4
2923605;Pública;4.4
2923704;Estadual;
2923704;Municipal;3.2
2923704;Pública;3.2
2923803;Estadual;
2923803;Municipal;4.2
2923803;Pública;4.2
2923902;Estadual;
2923902;Municipal;3.1
2923902;Pública;3.1
2924009;Estadual;
2924009;Municipal;4.5
2924009;Pública;4.5
2924058;Estadual;
2924058;Municipal;4.0
2924058;Pública;4.0
2924108;Estadual;
2924108;Municipal;
2924108;Pública;
2924207;Municipal;3.6
2924207;Pública;3.6
2924306;Estadual;
2924306;Municipal;5.1
2924306;Pública;5.1
2924405;Estadual;
2924405;Municipal;2.9
2924405;Pública;2.9
2924504;Estadual;
2924504;Municipal;3.7
2924504;Pública;3.7
2924603;Estadual;
2924603;Municipal;3.8
2924603;Pública;3.8
2924652;Estadual;
2924652;Municipal;4.3
2924652;Pública;4.3
2924678;Estadual;
2924678;Municipal;2.8
2924678;Pública;2.8
2924702;Municipal;4.9
2924702;Pública;4.9
2924801;Estadual;
2924801;Municipal;3.6
2924801;Pública;3.6
2924900;Municipal;4.5
2924900;Pública;4.5
2925006;Estadual;
2925006;Municipal;3.8
2925006;Pública;3.8
2925105;Estadual;
2925105;Municipal;4.3
2925105;Pública;4.3
2925204;Estadual;
2925204;Municipal;4.1
2925204;Pública;4.1
2925253;Estadual;
2925253;Municipal;2.8
2925253;Pública;2.8
2925303;Estadual;
2925303;Municipal;4.2
2925303;Pública;4.2
2925402;Estadual;
2925402;Municipal;3.6
2925402;Pública;3.6
2925501;Estadual;
2925501;Municipal;3.7
2925501;Pública;3.8
2925600;Estadual;
2925600;Municipal;3.9
2925600;Pública;3.9
2925709;Municipal;3.4
2925709;Pública;3.4
2925758;Municipal;3.8
2925758;Pública;3.8
2925808;Estadual;
2925808;Municipal;3.7
2925808;Pública;3.7
2925907;Municipal;3.1
2925907;Pública;3.1
2925931;Municipal;5.4
2925931;Pública;5.4
2925956;Municipal;3.7
2925956;Pública;3.7
2926004;Estadual;5.4
2926004;Municipal;4.0
2926004;Pública;4.1
2926103;Estadual;
2926103;Municipal;3.5
2926103;Pública;3.5
2926202;Estadual;
2926202;Municipal;4.2
2926202;Pública;4.2
2926301;Estadual;
2926301;Municipal;3.2
2926301;Pública;3.2
2926400;Estadual;
2926400;Municipal;4.1
2926400;Pública;4.1
2926509;Estadual;
2926509;Municipal;4.5
2926509;Pública;4.5
2926608;Estadual;
2926608;Municipal;5.2
2926608;Pública;5.2
2926657;Estadual;
