CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
2104677;Pública;
2104701;Estadual;4.2
2104701;Pública;4.2
2104800;Estadual;3.5
2104800;Federal;4.2
2104800;Pública;3.6
2104909;Estadual;3.8
2104909;Pública;3.8
2105005;Estadual;3.1
2105005;Pública;3.1
2105104;Estadual;3.3
2105104;Pública;3.3
2105153;Estadual;2.9
2105153;Pública;2.9
2105203;Estadual;
2105203;Pública;
2105302;Estadual;4.1
2105302;Federal;
2105302;Pública;4.1
2105351;Estadual;3.3
2105351;Pública;3.3
2105401;Estadual;3.1
2105401;Federal;
2105401;Pública;3.1
2105427;Estadual;3.3
2105427;Pública;3.3
2105450;Estadual;3.5
2105450;Pública;3.5
2105476;Estadual;
2105476;Pública;
2105500;Estadual;3.7
2105500;Pública;3.7
2105609;Estadual;3.6
2105609;Pública;3.6
2105658;Estadual;3.8
2105658;Pública;3.8
2105708;Estadual;3.8
2105708;Pública;3.8
2105807;Estadual;3.9
2105807;Pública;3.9
2105906;Estadual;3.4
2105906;Pública;3.4
2105922;Estadual;3.8
2105922;Pública;3.8
2105948;Estadual;4.0
2105948;Pública;4.0
2105963;Estadual;3.7
2105963;Pública;3.7
2105989;Estadual;3.8
2105989;Pública;3.8
2106003;Estadual;3.6
2106003;Pública;3.6
2106102;Estadual;3.8
2106102;Pública;3.8
2106201;Estadual;4.0
2106201;Pública;4.0
2106300;Estadual;3.1
2106300;Pública;3.1
2106326;Estadual;3.1
2106326;Pública;3.1
2106359;Estadual;3.5
2106359;Pública;3.6
2106375;Estadual;
2106375;Pública;
2106409;Estadual;2.9
2106409;Pública;2.9
2106508;Estadual;3.3
2106508;Pública;3.3
2106607;Estadual;3.3
2106607;Pública;3.3
2106631;Estadual;3.2
2106631;Pública;3.2
2106672;Estadual;2.8
2106672;Pública;2.8
2106706;Estadual;3.3
2106706;Pública;3.3
2106755;Estadual;3.2
2106755;Pública;3.2
2106805;Estadual;3.8
2106805;Pública;3.8
2106904;Estadual;3.6
2106904;Pública;3.6
2107001;Estadual;3.5
2107001;Pública;3.5
2107100;Estadual;3.2
2107100;Pública;3.2
2107209;Estadual;3.6
2107209;Pública;3.6
2107258;Estadual;4.8
2107258;Pública;4.8
2107308;Estadual;3.6
2107308;Municipal;3.5
2107308;Pública;3.6
2107357;Estadual;4.0
2107357;Pública;4.0
2107407;Estadual;3.0
2107407;Pública;3.0
2107456;Estadual;3.4
2107456;Pública;3.4
2107506;Estadual;3.8
2107506;Pública;3.8
2107605;Estadual;3.3
2107605;Pública;3.3
2107704;Estadual;3.2
2107704;Pública;3.2
2107803;Estadual;3.6
2107803;Pública;3.6
2107902;Estadual;3.7
2107902;Pública;3.7
2108009;Estadual;4.0
2108009;Pública;4.0
2108058;Estadual;3.1
2108058;Pública;3.1
2108108;Estadual;3.5
2108108;Pública;3.5
2108207;Estadual;4.0
2108207;Federal;
2108207;Pública;4.0
2108256;Estadual;3.1
2108256;Pública;3.1
2108306;Estadual;3.5
2108306;Pública;3.5
2108405;Estadual;3.4
2108405;Pública;3.4
2108454;Estadual;3.0
2108454;Pública;3.0
2108504;Estadual;3.5
2108504;Pública;3.5
2108603;Estadual;3.5
2108603;Federal;4.2
2108603;Pública;3.6
2108702;Estadual;3.6
2108702;Pública;3.6
2108801;Estadual;3.4
2108801;Pública;3.4
2108900;Estadual;4.1
2108900;Pública;4.1
2109007;Estadual;3.5
2109007;Federal;4.6
2109007;Pública;3.6
2109056;Estadual;4.0
2109056;Pública;4.0
2109106;Estadual;4.3
2109106;Federal;4.4
2109106;Pública;4.3
2109205;Estadual;3.5
2109205;Pública;3.5
2109239;Estadual;3.4
2109239;Pública;3.4
2109270;Estadual;2.8
2109270;Pública;2.8
2109304;Estadual;3.5
2109304;Pública;3.5
2109403;Estadual;3.4
2109403;Pública;3.4
2109452;Estadual;3.5
2109452;Pública;3.5
2109502;Estadual;4.0
2109502;Pública;4.0
2109551;Estadual;4.2
2109551;Pública;4.2
2109601;Estadual;3.8
2109601;Federal;
2109601;Pública;3.8
2109700;Estadual;3.9
2109700;Pública;3.9
2109759;Estadual;
2109759;Pública;
2109809;Estadual;3.7
2109809;Pública;3.7
2109908;Estadual;3.8
2109908;Federal;
2109908;Pública;3.9
2110005;Estadual;3.9
2110005;Pública;3.9
2110039;Estadual;3.4
2110039;Pública;3.4
2110104;Estadual;3.3
2110104;Pública;3.3
2110203;Estadual;3.5
2110203;Pública;3.6
2110237;Estadual;3.8
2110237;Pública;3.8
2110278;Estadual;3.2
2110278;Pública;3.2
2110302;Estadual;3.4
2110302;Pública;3.4
2110401;Estadual;3.0
2110401;Pública;3.0
2110500;Estadual;3.6
2110500;Municipal;
2110500;Pública;3.6
2110609;Estadual;3.5
2110609;Pública;3.5
2110658;Estadual;4.0
2110658;Pública;4.0
2110708;Estadual;3.9
2110708;Pública;3.9
2110807;Estadual;3.2
2110807;Pública;3.2
2110856;Estadual;4.0
2110856;Pública;4.0
2110906;Estadual;3.5
2110906;Pública;3.5
2111003;Estadual;3.3
2111003;Pública;3.3
2111029;Estadual;3.5
2111029;Pública;3.5
2111052;Estadual;3.4
2111052;Pública;3.4
2111078;Estadual;3.2
2111078;Pública;3.2
2111102;Estadual;4.4
2111102;Federal;4.1
2111102;Pública;4.3
2111201;Estadual;3.8
2111201;Federal;4.8
2111201;Pública;3.9
2111250;Estadual;3.5
2111250;Pública;3.5
2111300;Estadual;4.1
2111300;Federal;4.4
2111300;Pública;4.2
2111409;Estadual;3.5
2111409;Pública;3.5
2111508;Estadual;3.3
2111508;Pública;3.3
2111532;Estadual;3.5
2111532;Pública;3.5
2111573;Estadual;4.1
2111573;Pública;4.1
2111607;Estadual;3.9
2111607;Federal;
2111607;Pública;3.9
2111631;Estadual;3.4
2111631;Pública;3.4
2111672;Estadual;
2111672;Pública;
2111706;Estadual;3.6
2111706;Pública;3.6
2111722;Estadual;3.2
2111722;Pública;3.2
2111748;Estadual;3.6
2111748;Pública;3.6
2111763;Estadual;3.6
2111763;Pública;3.6
2111789;Estadual;2.8
2111789;Pública;2.8
2111805;Estadual;3.8
2111805;Pública;3.8
2111904;Estadual;3.7
2111904;Pública;3.7
2111953;Estadual;3.8
2111953;Pública;3.8
2112001;Estadual;4.2
2112001;Pública;4.2
2112100;Estadual;3.7
2112100;Pública;3.7
2112209;Estadual;3.8
2112209;Federal;
2112209;Pública;3.8
2112233;Estadual;3.9
2112233;Pública;3.9
2112274;Estadual;3.0
2112274;Pública;3.0
2112308;Estadual;3.5
2112308;Pública;3.5
2112407;Estadual;3.5
2112407;Pública;3.5
2112456;Estadual;3.0
2112456;Pública;3.0
2112506;Estadual;3.2
2112506;Municipal;
2112506;Pública;3.2
2112605;Estadual;3.2
2112605;Pública;3.2
2112704;Estadual;3.2
2112704;Municipal;5.3
2112704;Pública;3.2
2112803;Estadual;3.5
2112803;Federal;4.1
2112803;Pública;3.6
2112852;Estadual;3.9
2112852;Pública;3.9
2112902;Estadual;3.8
2112902;Pública;3.8
2113009;Estadual;3.3
2113009;Pública;3.3
2114007;Estadual;3.5
2114007;Federal;
2114007;Pública;3.5
2200053;Estadual;4.5
2200053;Pública;4.5
2200103;Estadual;4.9
2200103;Pública;4.9
2200202;Estadual;4.1
2200202;Pública;4.1
2200251;Estadual;4.2
2200251;Pública;4.2
2200277;Estadual;4.4
2200277;Pública;4.4
2200301;Estadual;4.3
2200301;Pública;4.3
2200400;Estadual;4.2
2200400;Pública;4.2
2200459;Estadual;4.1
2200459;Pública;4.1
2200509;Estadual;3.6
2200509;Pública;3.6
2200608;Estadual;4.4
2200608;Federal;5.1
2200608;Pública;4.7
2200707;Estadual;4.7
2200707;Pública;4.7
2200806;Estadual;
2200806;Pública;
2200905;Estadual;4.4
2200905;Pública;4.4
2200954;Estadual;4.5
2200954;Pública;4.5
2201002;Estadual;4.4
2201002;Pública;4.4
2201051;Estadual;4.0
2201051;Pública;4.0
2201101;Estadual;3.8
2201101;Pública;3.8
2201150;Estadual;3.6
2201150;Pública;3.6
2201176;Estadual;4.5
2201176;Pública;4.5
2201200;Estadual;3.9
2201200;Pública;3.9
2201309;Estadual;3.4
2201309;Pública;3.4
2201408;Estadual;3.4
2201408;Pública;3.4
2201507;Estadual;4.2
2201507;Pública;4.2
2201556;Estadual;4.9
2201556;Pública;4.9
2201572;Estadual;4.0
2201572;Pública;4.0
2201606;Estadual;4.2
2201606;Pública;4.2
2201705;Estadual;4.4
2201705;Pública;4.4
2201739;Estadual;4.0
2201739;Pública;4.0
2201770;Estadual;4.7
2201770;Pública;4.7
2201804;Estadual;4.8
2201804;Pública;4.8
2201903;Estadual;3.8
2201903;Federal;
2201903;Pública;3.9
2201919;Estadual;4.0
2201919;Pública;4.0
2201929;Estadual;4.2
2201929;Pública;4.2
2201945;Estadual;4.2
2201945;Pública;4.2
2201960;Estadual;3.9
2201960;Pública;3.9
2201988;Estadual;3.8
2201988;Pública;3.8
2202000;Estadual;4.1
2202000;Pública;4.1
2202026;Estadual;4.1
2202026;Pública;4.1
2202059;Estadual;3.9
2202059;Pública;3.9
2202075;Estadual;3.7
2202075;Pública;3.7
2202083;Estadual;4.9
2202083;Pública;4.9
2202091;Estadual;4.1
2202091;Pública;4.1
2202109;Estadual;3.9
2202109;Pública;3.9
2202117;Estadual;3.8
2202117;Pública;3.8
2202133;Estadual;3.5
2202133;Pública;3.5
2202174;Estadual;3.9
2202174;Pública;3.9
2202208;Estadual;4.5
2202208;Federal;
2202208;Pública;4.5
2202251;Estadual;4.3
2202251;Pública;4.3
2202307;Estadual;4.5
2202307;Pública;4.5
2202406;Estadual;3.1
2202406;Pública;3.1
2202455;Estadual;4.3
2202455;Pública;4.3
2202505;Estadual;
2202505;Pública;
2202539;Estadual;4.2
2202539;Pública;4.2
2202554;Estadual;4.2
2202554;Pública;4.2
2202604;Estadual;4.9
2202604;Pública;4.9
2202653;Estadual;4.1
2202653;Pública;4.1
2202703;Estadual;4.6
2202703;Federal;4.4
2202703;Pública;4.6
2202711;Estadual;4.6
2202711;Pública;4.6
2202729;Estadual;7.0
2202729;Pública;7.0
2202737;Estadual;3.8
2202737;Pública;3.8
2202752;Estadual;4.7
2202752;Pública;4.7
2202778;Estadual;4.1
2202778;Pública;4.1
2202802;Estadual;3.9
2202802;Pública;3.9
2202851;Estadual;4.0
2202851;Pública;4.0
2202901;Estadual;3.9
2202901;Federal;4.3
2202901;Pública;4.0
2203008;Estadual;3.4
2203008;Pública;3.4
2203107;Estadual;4.0
2203107;Pública;4.0
2203206;Estadual;4.1
2203206;Pública;4.1
2203230;Estadual;3.6
2203230;Pública;3.6
2203255;Estadual;3.7
2203255;Pública;3.7
2203271;Estadual;4.3
2203271;Pública;4.3
2203305;Estadual;3.9
2203305;Pública;3.9
2203354;Estadual;4.2
2203354;Pública;4.2
2203404;Estadual;
2203404;Pública;
2203420;Estadual;4.5
2203420;Pública;4.5
2203453;Estadual;3.8
2203453;Pública;3.8
2203503;Estadual;4.2
2203503;Pública;4.2
2203602;Estadual;4.4
2203602;Pública;4.4
2203701;Estadual;4.3
2203701;Pública;4.3
2203750;Estadual;3.7
2203750;Pública;3.7
2203800;Estadual;3.7
2203800;Pública;3.7
2203859;Estadual;4.8
2203859;Pública;4.8
2203909;Estadual;4.3
2203909;Federal;4.9
2203909;Pública;4.4
2204006;Estadual;4.4
2204006;Pública;4.4
2204105;Estadual;4.6
2204105;Pública;4.6
2204154;Estadual;4.2
2204154;Pública;4.2
2204204;Estadual;4.7
2204204;Pública;4.7
2204303;Estadual;4.3
2204303;Pública;4.3
2204352;Estadual;4.2
2204352;Pública;4.2
2204402;Estadual;4.0
2204402;Pública;4.0
2204501;Estadual;4.2
2204501;Pública;4.2
2204550;Estadual;3.3
2204550;Pública;3.3
2204600;Estadual;4.2
2204600;Pública;4.2
2204659;Estadual;4.1
2204659;Pública;4.1
2204709;Estadual;4.4
2204709;Pública;4.4
2204808;Estadual;3.2
2204808;Pública;3.2
2204907;Estadual;3.9
2204907;Pública;3.9
2205003;Estadual;4.1
2205003;Pública;4.1
2205102;Estadual;4.4
2205102;Pública;4.4
2205151;Estadual;4.4
2205151;Pública;4.4
2205201;Estadual;4.1
2205201;Pública;4.1
2205250;Estadual;3.9
2205250;Pública;3.9
2205276;Estadual;4.2
2205276;Pública;4.2
2205300;Estadual;4.3
2205300;Pública;4.3
2205359;Estadual;3.6
2205359;Pública;3.6
2205409;Estadual;4.3
2205409;Pública;4.3
2205458;Estadual;4.1
2205458;Pública;4.1
2205508;Estadual;4.0
2205508;Pública;4.0
2205516;Estadual;4.7
2205516;Pública;4.7
2205524;Estadual;3.6
2205524;Pública;3.6
2205532;Estadual;3.8
2205532;Pública;3.8
2205540;Estadual;4.9
2205540;Pública;4.9
2205557;Estadual;3.4
2205557;Pública;3.4
2205565;Estadual;4.8
2205565;Pública;4.8
2205573;Estadual;4.6
2205573;Pública;4.6
2205581;Estadual;3.9
2205581;Pública;3.9
2205599;Estadual;4.0
2205599;Pública;4.0
2205607;Estadual;4.7
2205607;Pública;4.7
2205706;Estadual;4.5
2205706;Pública;4.5
2205805;Estadual;4.4
2205805;Pública;4.4
2205854;Estadual;4.0
2205854;Pública;4.0
2205904;Estadual;4.1
2205904;Pública;4.1
2205953;Estadual;4.3
2205953;Pública;4.3
2206001;Estadual;4.7
2206001;Pública;4.7
2206050;Estadual;4.6
2206050;Pública;4.6
2206100;Estadual;3.8
2206100;Pública;3.8
2206209;Estadual;3.5
2206209;Pública;3.5
2206308;Estadual;3.4
2206308;Pública;3.4
2206357;Estadual;3.6
2206357;Pública;3.6
2206407;Estadual;4.7
2206407;Pública;4.7
2206506;Estadual;4.6
2206506;Pública;4.6
2206605;Estadual;3.5
2206605;Pública;3.5
2206654;Estadual;3.4
2206654;Pública;3.4
2206670;Estadual;4.4
2206670;Pública;4.4
2206696;Estadual;4.2
2206696;Pública;4.2
2206704;Estadual;3.9
2206704;Pública;3.9
2206720;Estadual;3.9
2206720;Pública;3.9
2206753;Estadual;4.5
2206753;Pública;4.5
2206803;Estadual;4.2
2206803;Municipal;
2206803;Pública;4.2
2206902;Estadual;4.3
2206902;Pública;4.3
2206951;Estadual;4.7
2206951;Pública;4.7
2207009;Estadual;4.6
2207009;Federal;5.5
2207009;Pública;4.7
2207108;Estadual;4.2
2207108;Pública;4.2
2207207;Estadual;3.8
2207207;Pública;3.8
2207306;Estadual;4.4
2207306;Pública;4.4
2207355;Estadual;4.5
2207355;Pública;4.5
2207405;Estadual;
2207405;Pública;
2207504;Estadual;3.8
2207504;Pública;3.8
2207553;Estadual;3.2
2207553;Pública;3.2
2207603;Estadual;3.4
2207603;Pública;3.4
2207702;Estadual;4.8
2207702;Federal;5.4
2207702;Pública;4.9
2207751;Estadual;
2207751;Pública;
2207777;Estadual;4.1
2207777;Pública;4.1
2207793;Estadual;
2207793;Pública;
2207801;Estadual;3.9
2207801;Federal;
2207801;Pública;3.9
2207850;Estadual;3.5
2207850;Pública;3.5
2207900;Estadual;4.1
2207900;Federal;5.5
2207900;Pública;4.3
2207934;Estadual;3.9
2207934;Pública;3.9
2207959;Estadual;3.9
2207959;Pública;3.9
2208007;Estadual;4.3
2208007;Federal;5.3
2208007;Pública;4.4
2208106;Estadual;3.7
2208106;Pública;3.7
2208205;Estadual;4.1
2208205;Pública;4.1
2208304;Estadual;4.7
2208304;Pública;4.7
2208403;Estadual;4.4
2208403;Federal;
2208403;Pública;4.5
2208502;Estadual;3.9
2208502;Pública;3.9
2208551;Estadual;
2208551;Pública;
2208601;Estadual;3.8
2208601;Pública;3.8
2208650;Estadual;4.2
2208650;Pública;4.2
2208700;Estadual;3.7
2208700;Pública;3.7
2208809;Estadual;3.8
2208809;Pública;3.8
2208858;Estadual;4.0
2208858;Pública;4.0
2208874;Estadual;4.0
2208874;Pública;4.0
2208908;Estadual;4.1
2208908;Pública;4.1
2209005;Estadual;3.9
2209005;Pública;3.9
2209104;Estadual;3.9
2209104;Pública;3.9
2209153;Estadual;4.1
2209153;Pública;4.1
2209203;Estadual;4.1
2209203;Pública;4.1
2209302;Estadual;3.9
2209302;Pública;3.9
2209351;Estadual;
2209351;Pública;
2209377;Estadual;4.0
2209377;Pública;4.0
2209401;Estadual;4.1
2209401;Pública;4.1
2209450;Estadual;3.9
2209450;Pública;3.9
2209500;Estadual;4.3
2209500;Pública;4.3
2209559;Estadual;4.1
2209559;Pública;4.1
2209609;Estadual;4.9
2209609;Pública;4.9
2209658;Estadual;4.1
2209658;Pública;4.1
2209708;Estadual;5.0
2209708;Pública;5.0
2209757;Estadual;4.0
2209757;Pública;4.0
2209807;Estadual;3.9
2209807;Pública;3.9
2209856;Estadual;4.1
2209856;Pública;4.1
2209872;Estadual;4.5
2209872;Pública;4.5
2209906;Estadual;4.9
2209906;Pública;4.9
2209955;Estadual;3.9
2209955;Pública;3.9
2209971;Estadual;4.1
2209971;Pública;4.1
2210003;Estadual;3.8
2210003;Federal;
2210003;Pública;3.8
2210052;Estadual;4.5
2210052;Pública;4.5
2210102;Estadual;3.8
2210102;Pública;3.8
2210201;Estadual;4.2
2210201;Pública;4.2
2210300;Estadual;4.2
2210300;Pública;4.2
2210359;Estadual;4.4
2210359;Pública;4.4
2210375;Estadual;4.0
2210375;Pública;4.0
2210383;Estadual;4.6
2210383;Pública;4.6
2210391;Estadual;4.5
2210391;Pública;4.5
2210409;Estadual;4.1
2210409;Pública;4.1
2210508;Estadual;3.9
2210508;Pública;3.9
2210607;Estadual;4.4
2210607;Federal;
2210607;Pública;4.5
2210623;Estadual;
2210623;Pública;
2210631;Estadual;4.2
2210631;Pública;4.2
2210656;Estadual;4.2
2210656;Pública;4.2
2210706;Estadual;4.0
2210706;Pública;4.0
2210805;Estadual;4.1
2210805;Pública;4.1
2210904;Estadual;4.5
2210904;Pública;4.5
2210938;Estadual;4.7
2210938;Pública;4.7
2210953;Estadual;3.8
2210953;Pública;3.8
2210979;Estadual;4.8
2210979;Pública;4.8
2211001;Estadual;4.5
2211001;Federal;5.1
2211001;Pública;4.6
2211100;Estadual;3.9
2211100;Pública;3.9
2211209;Estadual;3.7
2211209;Federal;4.3
2211209;Pública;3.9
2211308;Estadual;4.7
2211308;Federal;
2211308;Pública;4.7
2211357;Estadual;4.1
2211357;Pública;4.1
2211407;Estadual;4.3
2211407;Pública;4.3
2211506;Estadual;4.1
2211506;Pública;4.1
2211605;Estadual;4.3
2211605;Pública;4.3
2211704;Estadual;4.0
2211704;Pública;4.0
2300101;Estadual;4.1
2300101;Pública;4.1
2300150;Estadual;4.5
2300150;Pública;4.5
2300200;Estadual;5.1
2300200;Pública;5.0
2300309;Estadual;4.7
2300309;Federal;5.0
2300309;Pública;4.7
2300408;Estadual;4.3
2300408;Pública;4.3
2300507;Estadual;4.6
2300507;Pública;4.6
2300606;Estadual;3.8
2300606;Pública;3.8
2300705;Estadual;4.2
2300705;Pública;4.2
2300754;Estadual;4.5
2300754;Pública;4.5
2300804;Estadual;4.1
2300804;Pública;4.1
2300903;Estadual;4.7
2300903;Pública;4.7
2301000;Estadual;4.6
2301000;Pública;4.6
2301109;Estadual;4.4
2301109;Federal;5.9
2301109;Pública;4.4
2301208;Estadual;4.6
2301208;Pública;4.6
2301257;Estadual;6.9
2301257;Pública;6.9
2301307;Estadual;4.6
2301307;Pública;4.6
2301406;Estadual;4.2
2301406;Pública;4.2
2301505;Estadual;4.3
2301505;Pública;4.3
2301604;Estadual;4.4
2301604;Pública;4.4
2301703;Estadual;4.6
2301703;Pública;4.6
2301802;Estadual;4.0
2301802;Pública;4.0
2301851;Estadual;4.0
2301851;Pública;4.0
2301901;Estadual;4.1
2301901;Pública;4.1
2301950;Estadual;3.9
2301950;Pública;3.9
2302008;Estadual;5.1
2302008;Pública;5.1
2302057;Estadual;4.5
2302057;Pública;4.5
2302107;Estadual;4.9
2302107;Federal;5.5
2302107;Pública;5.0
2302206;Estadual;4.9
2302206;Pública;4.9
2302305;Estadual;5.4
2302305;Pública;5.4
2302404;Estadual;4.2
2302404;Federal;
2302404;Pública;4.3
2302503;Estadual;4.1
2302503;Pública;4.1
2302602;Estadual;4.8
2302602;Pública;4.8
2302701;Estadual;4.6
2302701;Pública;4.6
2302800;Estadual;4.9
2302800;Pública;4.9
2302909;Estadual;3.9
2302909;Pública;3.9
2303006;Estadual;4.7
2303006;Pública;4.7
2303105;Estadual;5.1
2303105;Pública;5.1
2303204;Estadual;4.5
2303204;Pública;4.5
2303303;Estadual;5.5
2303303;Pública;5.5
2303402;Estadual;4.6
2303402;Pública;4.6
2303501;Estadual;4.7
2303501;Pública;4.7
2303600;Estadual;4.2
2303600;Pública;4.2
2303659;Estadual;4.5
2303659;Pública;4.5
2303709;Estadual;4.3
2303709;Federal;
2303709;Pública;4.3
2303808;Estadual;4.6
2303808;Pública;4.6
2303907;Estadual;4.5
2303907;Pública;4.5
2303931;Estadual;4.2
2303931;Pública;4.2
2303956;Estadual;4.5
2303956;Pública;4.5
2304004;Estadual;4.4
2304004;Pública;4.4
2304103;Estadual;4.4
2304103;Federal;
2304103;Pública;4.4
2304202;Estadual;4.2
2304202;Federal;
2304202;Pública;4.2
2304236;Estadual;4.7
2304236;Pública;4.7
2304251;Estadual;4.7
2304251;Pública;4.7
2304269;Estadual;4.2
2304269;Pública;4.2
2304277;Estadual;4.3
2304277;Pública;4.3
2304285;Estadual;4.6
2304285;Pública;4.6
2304301;Estadual;4.6
2304301;Pública;4.6
2304350;Estadual;4.7
2304350;Pública;4.7
2304400;Estadual;4.4
2304400;Federal;
2304400;Pública;4.3
2304459;Estadual;4.0
2304459;Pública;4.0
2304509;Estadual;4.6
2304509;Pública;4.6
2304608;Estadual;4.1
2304608;Pública;4.1
2304657;Estadual;4.5
2304657;Pública;4.5
2304707;Estadual;4.4
2304707;Pública;4.4
2304806;Estadual;4.6
2304806;Pública;4.6
2304905;Estadual;4.8
2304905;Pública;4.8
2304954;Estadual;4.4
2304954;Pública;4.4
2305001;Estadual;4.9
2305001;Pública;4.9
2305100;Estadual;4.3
2305100;Pública;4.3
2305209;Estadual;5.0
2305209;Pública;5.0
2305233;Estadual;4.5
2305233;Pública;4.5
2305266;Estadual;4.1
2305266;Pública;4.1
2305308;Estadual;4.1
2305308;Pública;4.1
2305332;Estadual;4.3
2305332;Pública;4.3
2305357;Estadual;4.1
2305357;Pública;4.1
2305407;Estadual;4.5
2305407;Pública;4.5
2305506;Estadual;4.8
2305506;Federal;
2305506;Pública;4.8
2305605;Estadual;5.7
2305605;Pública;5.7
2305654;Estadual;4.4
2305654;Pública;4.4
2305704;Estadual;4.3
2305704;Pública;4.3
2305803;Estadual;5.5
2305803;Pública;5.5
2305902;Estadual;4.7
2305902;Pública;4.7
2306009;Estadual;4.8
2306009;Pública;4.8
2306108;Estadual;4.3
2306108;Pública;4.3
2306207;Estadual;5.2
2306207;Pública;5.2
2306256;Estadual;4.7
2306256;Pública;4.7
2306306;Estadual;5.0
2306306;Pública;5.0
2306405;Estadual;4.8
2306405;Federal;
2306405;Pública;4.8
2306504;Estadual;3.9
2306504;Pública;3.9
2306553;Estadual;4.6
2306553;Pública;4.6
2306603;Estadual;4.1
2306603;Pública;4.1
2306702;Estadual;4.3
2306702;Pública;4.3
2306801;Estadual;3.8
2306801;Pública;3.8
2306900;Estadual;4.3
2306900;Federal;4.0
2306900;Pública;4.3
2307007;Estadual;4.8
2307007;Pública;4.8
2307106;Estadual;4.5
2307106;Pública;4.5
2307205;Estadual;4.1
2307205;Pública;4.1
2307254;Estadual;5.0
2307254;Pública;5.0
2307304;Estadual;4.5
2307304;Federal;6.4
2307304;Pública;4.6
2307403;Estadual;4.7
2307403;Pública;4.7
2307502;Estadual;4.5
2307502;Pública;4.5
2307601;Estadual;4.6
2307601;Federal;
2307601;Pública;4.7
2307635;Estadual;3.9
2307635;Pública;3.9
2307650;Estadual;4.3
2307650;Federal;5.5
2307650;Pública;4.4
2307700;Estadual;4.7
2307700;Pública;4.7
2307809;Estadual;4.9
2307809;Pública;4.9
2307908;Estadual;4.6
2307908;Pública;4.6
2308005;Estadual;4.3
2308005;Pública;4.3
2308104;Estadual;4.4
2308104;Pública;4.4
2308203;Estadual;4.4
2308203;Pública;4.4
2308302;Estadual;4.6
2308302;Pública;4.6
2308351;Estadual;4.3
2308351;Pública;4.3
2308377;Estadual;4.0
2308377;Pública;4.0
2308401;Estadual;4.0
2308401;Pública;4.0
2308500;Estadual;4.3
2308500;Pública;4.3
2308609;Estadual;4.1
2308609;Pública;4.1
2308708;Estadual;4.7
2308708;Pública;4.7
2308807;Estadual;4.9
2308807;Pública;4.9
2308906;Estadual;4.8
2308906;Pública;4.8
2309003;Estadual;4.3
2309003;Pública;4.3
2309102;Estadual;4.9
2309102;Pública;4.9
2309201;Estadual;4.7
2309201;Pública;4.7
2309300;Estadual;4.5
2309300;Pública;4.5
2309409;Estadual;5.9
2309409;Pública;5.9
2309458;Estadual;4.6
2309458;Pública;4.6
2309508;Estadual;4.0
2309508;Pública;4.0
2309607;Estadual;5.0
2309607;Pública;5.0
2309706;Estadual;4.9
2309706;Pública;4.9
2309805;Estadual;4.3
2309805;Pública;4.3
2309904;Estadual;5.7
2309904;Pública;5.7
2310001;Estadual;4.6
2310001;Pública;4.6
2310100;Estadual;4.8
2310100;Pública;4.8
2310209;Estadual;4.8
